player_id,player_name,game_id,season,week,team,opponent,receiving_yards,receptions,rec_tds,targets,target_share,game_date,ypr,catch_rate,receiving_yards_L3,receiving_yards_L5,receiving_yards_L10,receiving_yards_std_L5,rec_tds_L3,rec_tds_L5,rec_tds_L10,rec_tds_std_L5,receptions_L3,receptions_L5,receptions_L10,receptions_std_L5,targets_L3,targets_L5,targets_L10,targets_std_L5,target_share_L3,target_share_L5,target_share_L10,target_share_std_L5
00-0035181,D.Shepherd,2020_04_ATL_GB,2020,4,GB,ATL,21.0,2.0,0.0,3.0,0.030303030303030304,2020-10-05,10.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0
00-0035181,D.Shepherd,2020_06_GB_TB,2020,6,GB,TB,16.0,1.0,0.0,1.0,0.03225806451612903,2020-10-18,16.0,100.0,10.5,7.0,3.8181818181818183,14.849242404917497,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.36363636363636365,1.4142135623730951,2.0,1.6666666666666667,1.3636363636363635,1.4142135623730951,0.031818181818181815,0.03232323232323232,0.032782369146005505,0.0021427478217774156
00-0035181,D.Shepherd,2020_07_GB_HOU,2020,7,GB,HOU,0.0,0.0,0.0,1.0,0.029411764705882353,2020-10-25,,0.0,13.25,10.0,6.033057851239669,11.39331787969125,0.0,0.0,0.0,0.0,1.0,0.7777777777777778,0.4793388429752066,0.9805806756909204,1.5,1.4444444444444446,1.2975206611570247,1.0377490433255416,0.03203812316715542,0.03230150972086456,0.03268704103148251,0.0014562153306606161
00-0035181,D.Shepherd,2020_08_MIN_GB,2020,8,GB,MIN,6.0,1.0,0.0,1.0,0.02631578947368421,2020-11-01,6.0,100.0,6.625,6.666666666666668,4.9361382419233655,10.32370802417528,0.0,0.0,0.0,0.0,0.5,0.5185185185185186,0.3921863260706236,0.8649394780861144,1.25,1.2962962962962965,1.2434259954921112,0.8317026652045013,0.030724943936518888,0.03133826138253716,0.03209153624500975,0.0019458926941335842
00-0035181,D.Shepherd,2020_09_GB_SF,2020,9,GB,SF,3.0,1.0,0.0,1.0,0.03333333333333333,2020-11-05,3.0,100.0,6.3125,6.4444444444444455,5.129567652482753,8.220397832428436,0.0,0.0,0.0,0.0,0.75,0.6790123456790125,0.502697903148692,0.7351490270621895,1.125,1.197530864197531,1.1991667235844545,0.6805325152860942,0.02852036670510155,0.029664104079586178,0.031041400468405107,0.00311251087285597
00-0035184,D.Ozigbo,2020_11_PIT_JAX,2020,11,JAX,PIT,5.0,3.0,0.0,3.0,0.030303030303030304,2020-11-22,1.7,100.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0035184,D.Ozigbo,2020_14_TEN_JAX,2020,14,JAX,TEN,30.0,4.0,0.0,4.0,0.02040816326530612,2020-12-13,7.5,100.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0
00-0035184,D.Ozigbo,2020_15_JAX_BAL,2020,15,JAX,BAL,4.0,1.0,0.0,1.0,0.037037037037037035,2020-12-20,4.0,100.0,17.5,13.333333333333334,9.545454545454547,17.67766952966369,0.0,0.0,0.0,0.0,3.5,3.333333333333333,3.1818181818181817,0.7071067811865476,3.5,3.333333333333333,3.1818181818181817,0.7071067811865476,0.02535559678416821,0.027004741290455575,0.02850396356889863,0.0069967275813140155
00-0035184,D.Ozigbo,2020_16_CHI_JAX,2020,16,JAX,CHI,3.0,1.0,0.0,1.0,0.027777777777777776,2020-12-27,3.0,100.0,10.75,10.222222222222225,8.537190082644628,13.205476719324276,0.0,0.0,0.0,0.0,2.25,2.555555555555556,2.785123966942148,1.4544361847068488,2.25,2.555555555555556,2.785123966942148,1.4544361847068488,0.031196316910602623,0.030348839872649396,0.030055431472196522,0.007578494329064751
00-0035184,D.Ozigbo,2021_07_NO_SEA,2021,7,NO,SEA,7.0,1.0,0.0,1.0,0.03125,2021-10-25,7.0,100.0,6.875,7.8148148148148175,7.530428249436513,10.869872829906793,0.0,0.0,0.0,0.0,1.625,2.0370370370370376,2.4605559729526663,1.4062160605762388,1.625,2.0370370370370376,2.4605559729526663,1.4062160605762388,0.0294870473441902,0.02949181917435886,0.029641312618665837,0.005974594422977778
00-0035184,D.Ozigbo,2022_12_DEN_CAR,2022,12,DEN,CAR,3.0,1.0,0.0,1.0,0.03125,2022-11-27,3.0,100.0,6.9375,7.543209876543212,7.433986749538964,8.658147666508551,0.0,0.0,0.0,0.0,1.3125,1.6913580246913584,2.1950003415067267,1.2499008683927226,1.3125,1.6913580246913584,2.1950003415067267,1.2499008683927226,0.0303685236720951,0.030077879449572575,0.029933801233453863,0.004845918808314008
00-0035184,D.Ozigbo,2023_06_DET_TB,2023,6,DET,TB,8.0,1.0,0.0,1.0,0.024390243902439025,2023-10-15,8.0,100.0,4.96875,6.028806584362142,6.627807340531879,7.396483671467378,0.0,0.0,0.0,0.0,1.15625,1.460905349794239,1.9777275521418674,1.074076660264101,1.15625,1.460905349794239,1.9777275521418674,1.074076660264101,0.030809261836047548,0.03046858629971505,0.030173110100098613,0.003962108452975554
00-0035187,A.Walter,2020_10_SF_NO,2020,10,SF,NO,27.0,1.0,0.0,1.0,0.02564102564102564,2020-11-15,27.0,100.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0035187,A.Walter,2021_12_NYJ_HOU,2021,12,NYJ,HOU,0.0,0.0,0.0,1.0,0.043478260869565216,2021-11-28,,0.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0
00-0035187,A.Walter,2021_13_PHI_NYJ,2021,13,NYJ,PHI,9.0,2.0,0.0,2.0,0.02702702702702703,2021-12-05,4.5,100.0,13.5,18.000000000000004,22.09090909090909,19.091883092036785,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.8181818181818181,0.7071067811865476,1.0,1.0,1.0,0.0,0.034559643255295425,0.0315867707172055,0.028884159318941924,0.01261282998771991
00-0035208,O.Zaccheaus,2020_02_ATL_DAL,2020,2,ATL,DAL,10.0,1.0,0.0,1.0,0.02702702702702703,2020-09-20,10.0,100.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
00-0035208,O.Zaccheaus,2020_03_CHI_ATL,2020,3,ATL,CHI,41.0,4.0,0.0,6.0,0.02631578947368421,2020-09-27,10.2,66.7,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0
00-0035208,O.Zaccheaus,2020_04_ATL_GB,2020,4,ATL,GB,86.0,8.0,0.0,9.0,0.02564102564102564,2020-10-05,10.8,88.9,25.5,20.333333333333336,15.636363636363637,21.920310216782973,0.0,0.0,0.0,0.0,2.5,2.0,1.5454545454545454,2.1213203435596424,3.5,2.666666666666667,1.909090909090909,3.5355339059327378,0.02667140825035562,0.026789947842579424,0.026897711108237424,0.0005029208970032365
00-0035208,O.Zaccheaus,2020_05_CAR_ATL,2020,5,ATL,CAR,13.0,1.0,0.0,4.0,0.02857142857142857,2020-10-11,13.0,25.0,55.75,42.22222222222222,28.429752066115704,41.40559233875391,0.0,0.0,0.0,0.0,5.25,4.0,2.7190082644628095,3.812933455813455,6.25,4.777777777777779,3.1983471074380163,4.433265856436557,0.02615621694569063,0.026406973775394832,0.026669222841471642,0.0007574083638586567
00-0035208,O.Zaccheaus,2020_06_ATL_MIN,2020,6,ATL,MIN,0.0,0.0,0.0,2.0,0.02702702702702703,2020-10-18,,0.0,34.375,32.48148148148149,25.62434259954921,35.57365545464811,0.0,0.0,0.0,0.0,3.125,3.0000000000000004,2.4064613072877528,3.3566229000638548,5.125,4.518518518518519,3.344102178812922,3.422064627646514,0.0273638227585596,0.02712845870740608,0.027015078428736537,0.0013277916381210398
00-0035208,O.Zaccheaus,2020_09_DEN_ATL,2020,9,ATL,DEN,103.0,4.0,1.0,6.0,0.02857142857142857,2020-11-08,25.8,66.7,17.1875,21.654320987654327,20.965371217812987,33.253663050329806,0.0,0.0,0.0,0.0,1.5625,2.0000000000000004,1.9689228877808884,3.119545199573299,3.5625,3.6790123456790127,3.0997199644833,3.0404359218319437,0.027195424892793314,0.02709464814727973,0.027017250901152992,0.001057674105989914
00-0035208,O.Zaccheaus,2020_11_ATL_NO,2020,11,ATL,NO,10.0,1.0,0.0,1.0,0.029411764705882353,2020-11-22,10.0,100.0,60.09375,48.76954732510288,35.88075826911971,50.906466087623635,0.5,0.3333333333333333,0.18181818181818182,0.5316764799785146,2.78125,2.666666666666667,2.3382096354570905,2.7341017474409695,4.78125,4.452674897119342,3.627043607304518,2.747667531456625,0.027883426732110944,0.027586908288662677,0.027299828659384913,0.001160095882105603
00-0035208,O.Zaccheaus,2020_12_LV_ATL,2020,12,ATL,LV,11.0,1.0,0.0,3.0,0.02702702702702703,2020-11-29,11.0,33.3,35.046875,35.846364883401925,31.17516585655249,46.16964783606602,0.25,0.22222222222222224,0.1487603305785124,0.46661277726314293,1.890625,2.1111111111111116,2.09489879264671,2.390136912115308,2.890625,3.301783264746229,3.1493993150673325,2.88467508558447,0.02864759571899665,0.02819519376106924,0.027683817031475356,0.0013493394034649409
00-0035208,O.Zaccheaus,2021_02_ATL_TB,2021,2,ATL,TB,22.0,2.0,0.0,4.0,0.020833333333333332,2021-09-19,11.0,50.0,23.0234375,27.564243255601287,27.50695388263385,39.837901245553745,0.125,0.14814814814814817,0.1217129977460556,0.3978599906317132,1.4453125,1.7407407407407411,1.8958262848927627,2.0337781916960624,2.9453125,3.201188843164153,3.122235803236908,2.3556562569579915,0.02783731137301184,0.027805804849721838,0.027564400667030205,0.0012605388611297325
00-0035208,O.Zaccheaus,2021_03_ATL_NYG,2021,3,ATL,NYG,32.0,3.0,1.0,6.0,0.027777777777777776,2021-09-26,10.7,50.0,22.51171875,25.709495503734193,26.505689540336785,32.628755475875586,0.0625,0.09876543209876545,0.09958336179222729,0.33381608274363417,1.72265625,1.827160493827161,1.9147669603668058,1.6646159404338725,3.47265625,3.467459228776102,3.28182929355747,1.967201082721922,0.024335322353172588,0.02548164767759234,0.02634057024272168,0.003818657312002358
00-0035208,O.Zaccheaus,2021_04_WAS_ATL,2021,4,ATL,WAS,15.0,1.0,0.0,4.0,0.024390243902439025,2021-10-03,15.0,25.0,27.255859375,27.8063303358228,27.50465507845737,26.835715703409825,0.53125,0.3991769547325103,0.2632954778300042,0.5477192541125232,2.361328125,2.2181069958847743,2.112082058481932,1.492679008167065,4.736328125,4.311639485850735,3.7760421492742933,2.0881914610749335,0.026056550065475182,0.026247024377654155,0.026601880703640966,0.0033434557735496284
00-0035208,O.Zaccheaus,2021_05_NYJ_ATL,2021,5,ATL,NYJ,20.0,2.0,0.0,4.0,0.022222222222222223,2021-10-10,10.0,50.0,21.1279296875,23.5375535572152,25.231081427828755,22.923635615682127,0.265625,0.2661179698216736,0.2154235727700034,0.49416336581749226,1.6806640625,1.8120713305898497,1.9098853205761264,1.3773603719137963,4.3681640625,4.207759657233824,3.816761758497149,1.7125774732834032,0.025223396983957105,0.025628097552582448,0.026199764921604245,0.002899590688233237
00-0035208,O.Zaccheaus,2021_07_ATL_MIA,2021,7,ATL,MIA,13.0,1.0,0.0,1.0,0.02564102564102564,2021-10-24,13.0,100.0,20.56396484375,22.35836903814347,24.27997571367807,18.80815861460712,0.1328125,0.17741197988111573,0.1762556504481846,0.4271365083425674,1.84033203125,1.8747142203932334,1.9262698077441032,1.128870248699044,4.18408203125,4.138506438155883,3.8500778024067586,1.4024785118787446,0.023722809603089666,0.02449280577579571,0.025476575339898423,0.0029709925627050644
00-0035208,O.Zaccheaus,2021_08_CAR_ATL,2021,8,ATL,CAR,12.0,1.0,0.0,1.0,0.037037037037037035,2021-10-31,12.0,100.0,16.781982421875,19.238912692095646,22.229071038463875,16.128938986208833,0.06640625,0.11827465325407717,0.14420916854851465,0.36106085866293747,1.420166015625,1.583142813595489,1.7578571154269935,1.0305579123523427,2.592041015625,3.0923376254372554,3.331881838332802,2.0118487645708445,0.024681917622057653,0.024875545730872355,0.025506475394648828,0.002500068132763079
00-0035208,O.Zaccheaus,2021_09_ATL_NO,2021,9,ATL,NO,58.0,3.0,2.0,3.0,0.03333333333333333,2021-11-07,19.3,100.0,14.3909912109375,16.825941794730433,20.36923994056135,13.710549975827956,0.033203125,0.07884976883605145,0.11798931972151197,0.30131876900089216,1.2100830078125,1.3887618757303262,1.6200649126220856,0.8958080560577085,1.7960205078125,2.394891750291504,2.907903322272292,1.9784784289071256,0.030859477329547344,0.028929376166260585,0.02760294114781032,0.006726937933287238
00-0035208,O.Zaccheaus,2021_10_ATL_DAL,2021,10,ATL,DAL,22.0,2.0,0.0,7.0,0.037037037037037035,2021-11-14,11.0,28.6,36.19549560546875,30.550627863153622,27.21119631500474,24.418039655277504,1.0166015625,0.7192331792240343,0.46017307977214617,1.042001482769716,2.10504150390625,1.9258412504868843,1.8709622012362517,1.1207665386432157,2.39801025390625,2.5965945001943362,2.9246481727682387,1.6465896608217987,0.03209640533144034,0.03039736188861817,0.02864483063608723,0.005962790613612305
00-0035208,O.Zaccheaus,2021_11_NE_ATL,2021,11,ATL,NE,23.0,3.0,0.0,5.0,0.03225806451612903,2021-11-18,7.7,60.0,29.097747802734375,27.700418575435748,26.263706075912967,20.440169296978375,0.50830078125,0.47948878614935625,0.3765052470863014,0.931415155804218,2.052520751953125,1.950560833657923,1.8944236191932968,0.915933376144925,4.699005126953125,4.0643963334628905,3.6656212322649226,2.6820937470626545,0.03456672118423869,0.03261058693809113,0.03017068634535083,0.005995754337722747
00-0035208,O.Zaccheaus,2021_12_ATL_JAX,2021,12,ATL,JAX,5.0,1.0,0.0,2.0,0.03571428571428571,2021-11-28,5.0,50.0,26.048873901367188,26.133612383623834,25.670304971201517,16.872169153192146,0.254150390625,0.31965919076623756,0.30804974761606474,0.8013852691265667,2.5262603759765625,2.3003738891052823,2.095437506612697,0.9301673627641633,4.8495025634765625,4.376264222308594,3.9082355536713003,2.2447476171128065,0.03341239285018386,0.03249307946410376,0.030550209649128683,0.004899030248795136
00-0035208,O.Zaccheaus,2021_13_TB_ATL,2021,13,ATL,TB,44.0,3.0,0.0,5.0,0.025,2021-12-05,14.7,60.0,15.524436950683594,19.089074922415893,21.91206770371033,17.715634756418694,0.1270751953125,0.21310612717749172,0.25204070259496203,0.6756692480110188,1.7631301879882812,1.8669159260701882,1.896267050864934,1.0229964828520415,3.4247512817382812,3.5841761482057293,3.5612836348219727,2.2198575012826027,0.03456333928223479,0.03356681488083108,0.031489132570066324,0.0043454094530244085
00-0035208,O.Zaccheaus,2021_15_ATL_SF,2021,15,ATL,SF,53.0,2.0,0.0,2.0,0.03333333333333333,2021-12-19,26.5,100.0,29.762218475341797,27.39271661494393,25.928055393944817,19.534719496033247,0.06353759765625,0.14207075145166118,0.2062151203049689,0.562998681091431,2.3815650939941406,2.2446106173801255,2.0969457688894915,1.026798016274416,4.212375640869141,4.056117432137153,3.822868428490705,1.9601015358532399,0.029781669641117395,0.03071120992055406,0.030309290284599718,0.005742350583905014
00-0035208,O.Zaccheaus,2021_16_DET_ATL,2021,16,ATL,DET,32.0,2.0,0.0,4.0,0.045454545454545456,2021-12-26,16.0,50.0,41.3811092376709,35.92847774329596,30.850227140500305,20.893815543882752,0.031768798828125,0.09471383430110746,0.16872146206770183,0.46574490657933093,2.1907825469970703,2.1630737449200836,2.0793192654550383,0.8482314479812189,3.1061878204345703,3.370744954758102,3.4914378051287582,1.932788190648644,0.031557501487225366,0.03158525105814715,0.030859116293460373,0.004888038944702846
00-0035208,O.Zaccheaus,2021_17_ATL_BUF,2021,17,ATL,BUF,8.0,2.0,0.0,3.0,0.05000000000000001,2022-01-02,4.0,66.7,36.69055461883545,34.618985162197305,31.05927675131843,17.184913340626302,0.0158843994140625,0.06314255620073832,0.13804483260084693,0.38354147087719775,2.095391273498535,2.1087158299467226,2.0648975808268495,0.6978906050665793,3.553093910217285,3.5804966365054014,3.5839036587417112,1.6125867237679627,0.038506023470885414,0.03620834919027992,0.03351283068638493,0.008328337791135098
00-0035208,O.Zaccheaus,2021_18_NO_ATL,2021,18,ATL,NO,47.0,3.0,0.0,3.0,0.03225806451612903,2022-01-09,15.7,100.0,22.345277309417725,25.74599010813154,26.86668097835144,19.84202439544973,0.00794219970703125,0.04209503746715888,0.11294577212796567,0.31492358356337,2.0476956367492676,2.072477219964482,2.0530980206765133,0.5726988217015705,3.2765469551086426,3.386997757670268,3.4777393571523088,1.3517501315150178,0.044253011735442715,0.04080556612685328,0.03651049783431494,0.009953733752419706
00-0035208,O.Zaccheaus,2022_01_NO_ATL,2022,1,ATL,NO,49.0,4.0,0.0,4.0,0.03125,2022-09-11,12.2,100.0,34.67263865470886,32.830660072087696,30.527284436832993,19.696496872095103,0.003971099853515625,0.02806335831143926,0.09241017719560826,0.2580893790371456,2.523847818374634,2.3816514799763215,2.225262016917147,0.6764819046163115,3.1382734775543213,3.257998505113512,3.390877655851889,1.1223877539168723,0.03825553812578587,0.03795639892327853,0.03573732814009932,0.00929223297608212
00-0035208,O.Zaccheaus,2022_02_ATL_LA,2022,2,ATL,LA,21.0,2.0,1.0,2.0,0.038461538461538464,2022-09-18,10.5,100.0,41.83631932735443,38.220440048058464,33.885959993772445,18.20052136171322,0.0019855499267578125,0.018708905540959508,0.07560832679640675,0.21124752245204215,3.261923909187317,2.921100986650881,2.5479416502049386,1.0161690836465898,3.5691367387771606,3.5053323367423417,3.5016271729697275,0.996379061223573,0.03475276906289294,0.03572093261551902,0.034921450296444896,0.008370006133922988
00-0035208,O.Zaccheaus,2022_03_ATL_SEA,2022,3,ATL,SEA,49.0,2.0,0.0,2.0,0.05263157894736842,2022-09-25,24.5,100.0,31.418159663677216,32.48029336537231,31.54305817672291,17.412998814742867,0.5009927749633789,0.34580593702730633,0.24367954010615098,0.5451894300687417,2.6309619545936584,2.614067324433921,2.4483158956222226,0.961287631168294,2.7845683693885803,3.0035548911615613,3.228604050611595,1.1363533784137119,0.0366071537622157,0.0366344678975255,0.03556510269009827,0.006985057983627179
00-0035208,O.Zaccheaus,2022_04_CLE_ATL,2022,4,ATL,CLE,55.0,2.0,0.0,2.0,0.05555555555555555,2022-10-02,27.5,100.0,40.20907983183861,37.98686224358154,34.717047599136926,16.67175566330437,0.25049638748168945,0.23053729135153758,0.19937416917775988,0.4810109088775769,2.3154809772968292,2.409378216289281,2.3668039146,0.848995494489783,2.39228418469429,2.6690365941077077,3.0052214959549413,1.0679991698649065,0.04461936635479206,0.041966838247473146,0.0386680983732383,0.010179036821329214
00-0035208,O.Zaccheaus,2022_05_ATL_TB,2022,5,ATL,TB,39.0,2.0,1.0,4.0,0.04,2022-10-09,19.5,50.0,47.604539915919304,43.6579081623877,38.40485712656657,16.300312748294978,0.12524819374084473,0.15369152756769175,0.16312432023634899,0.4111092815511756,2.1577404886484146,2.2729188108595206,2.3001122937636365,0.7260040101234592,2.196142092347145,2.446024396071805,2.822453951235861,0.9406119914684375,0.0500874609551738,0.04649641068350062,0.04173854513365961,0.010971224172743963
00-0035208,O.Zaccheaus,2022_06_SF_ATL,2022,6,ATL,SF,58.0,4.0,0.0,4.0,0.07142857142857142,2022-10-16,14.5,100.0,43.30226995795965,42.10527210825847,38.51306492173628,13.533667666953665,0.5626240968704224,0.4357943517117945,0.315283534738831,0.5582373175853454,2.0788702443242073,2.181945873906347,2.2455464221702477,0.609982024182092,3.0980710461735725,2.96401626404787,3.0365532328293403,1.1227746362763737,0.045043730477586905,0.04433094045566709,0.04142244601844877,0.00959001180781557
00-0035208,O.Zaccheaus,2022_07_ATL_CIN,2022,7,ATL,CIN,31.0,3.0,0.0,4.0,0.08333333333333333,2022-10-23,10.3,75.0,50.651134978979826,47.40351473883898,42.05614402687514,13.866694310454706,0.2813120484352112,0.29052956780786304,0.2579592556954071,0.5103991040431682,3.0394351221621037,2.787963915937565,2.564537981775657,1.079905882381557,3.5490355230867863,3.3093441760319138,3.2117253723149144,1.0670256195588355,0.058236150953079165,0.05336348411330187,0.046878105183925614,0.0162873978886926
00-0035208,O.Zaccheaus,2022_08_CAR_ATL,2022,8,ATL,CAR,10.0,1.0,0.0,1.0,0.03571428571428571,2022-10-30,10.0,100.0,40.82556748948991,41.935676492559324,40.04593602198875,14.24546518884271,0.1406560242176056,0.19368637853857537,0.2110575728416967,0.4439797351191612,3.019717561081052,2.8586426106250435,2.6437128941800827,0.8887930980734313,3.774517761543393,3.5395627840212764,3.355048031894021,0.9442089990081955,0.07078474214320625,0.06335343385331235,0.05350632848381792,0.020648259640414512
00-0035208,O.Zaccheaus,2022_09_LAC_ATL,2022,9,ATL,LAC,19.0,2.0,0.0,2.0,0.043478260869565216,2022-11-06,9.5,100.0,25.412783744744956,31.290450995039553,34.58303856344534,20.459494544914953,0.0703280121088028,0.12912425235905026,0.17268346868866094,0.37660678937346387,2.009858780540526,2.2390950737500295,2.3448560043291584,1.2191116944657903,2.3872588807716966,2.693041856014185,2.926857480640562,1.544619033867422,0.05324951392874598,0.05414038447363681,0.05027141161663025,0.022280808961127784
00-0035208,O.Zaccheaus,2022_10_ATL_CAR,2022,10,ATL,CAR,34.0,2.0,0.0,4.0,0.034482758620689655,2022-11-10,17.0,50.0,22.20639187237248,27.193633996693038,31.749758824637095,17.917041752107025,0.0351640060544014,0.08608283490603351,0.14128647438163167,0.3149389225034993,2.004929390270263,2.159396715833353,2.2821549126329477,1.003345297663733,2.1936294403858483,2.4620279040094566,2.7583379387059144,1.313005682224328,0.0483638873991556,0.05058634327227962,0.049036293298982056,0.01904033405140932
00-0035208,O.Zaccheaus,2022_11_CHI_ATL,2022,11,ATL,CHI,9.0,1.0,0.0,2.0,0.05555555555555555,2022-11-20,9.0,50.0,28.10319593618624,29.462422664462025,32.15889358379398,15.062605855029046,0.0175820030272007,0.057388556604022346,0.11559802449406226,0.2611182757989061,2.0024646951351315,2.1062644772222354,2.2308540194269573,0.8235242019360367,3.096814720192924,2.9746852693396377,2.9840946771230206,1.3440113652543768,0.04142332300992263,0.04521848172174964,0.04639019608474707,0.01771226668881619
00-0035208,O.Zaccheaus,2022_12_ATL_WAS,2022,12,ATL,WAS,91.0,5.0,0.0,8.0,0.041666666666666664,2022-11-27,18.2,62.5,18.55159796809312,22.641615109641354,27.948185659467804,16.357361319771094,0.00879100151360035,0.038259037736014904,0.0945802018587782,0.21533698134389095,1.5012323475675657,1.7375096514814903,2.007062379531147,0.8899878526606069,2.548407360096462,2.6497901795597585,2.805168372191562,1.2116667920788626,0.04848943928273909,0.048664172999684945,0.048056625079439516,0.015454176300503488
00-0035208,O.Zaccheaus,2022_13_PIT_ATL,2022,13,ATL,PIT,13.0,2.0,0.0,5.0,0.041666666666666664,2022-12-04,6.5,40.0,54.77579898404656,45.42774340642757,39.41215190320093,38.423880852826066,0.004395500756800175,0.025506025157343272,0.07738380152081853,0.17697441061936509,3.250616173783783,2.8250064343209935,2.5512328559800292,1.8667285243549487,5.274203680048231,4.43319345303984,3.749683213611278,2.9883232254348915,0.04507805297470288,0.04633167088867886,0.04689481445893536,0.013146195596538644
00-0035208,O.Zaccheaus,2022_15_ATL_NO,2022,15,ATL,NO,0.0,0.0,0.0,3.0,0.038461538461538464,2022-12-18,,0.0,33.88789949202328,34.61849560428505,34.609942466255305,35.72621831346433,0.0021977503784000874,0.017004016771562182,0.06331401942612425,0.14512295376397882,2.6253080868918914,2.550004289547329,2.4510087003472965,1.5849865524669113,5.1371018400241155,4.622128968693227,3.9770135384092273,2.4581752119136984,0.04337235982068477,0.044776669481341465,0.04594424213306832,0.011011813923401668
00-0035208,O.Zaccheaus,2022_16_ATL_BAL,2022,16,ATL,BAL,18.0,4.0,0.0,7.0,0.03225806451612903,2022-12-24,4.5,57.1,16.94394974601164,23.07899706952337,28.317225654208883,34.406518511349084,0.0010988751892000437,0.011336011181041456,0.051802379530465285,0.11883081891728704,1.3126540434459457,1.7000028596982197,2.005370754829606,1.8657556979763088,4.068550920012058,4.081419312462152,3.799374713243913,2.1815898436303027,0.040916949141111617,0.0426716258080738,0.04458375055642653,0.009587390299501404
00-0035208,O.Zaccheaus,2022_18_TB_ATL,2022,18,ATL,TB,37.0,4.0,1.0,7.0,0.03571428571428571,2023-01-08,9.2,57.1,17.47197487300582,21.385998046348917,26.44136644435272,28.220051233339174,0.0005494375946000218,0.007557340787360972,0.042383765070380684,0.09720873533053058,2.656327021722973,2.4666685731321465,2.368030617587859,1.946827420893231,5.534275460006029,5.054279541641435,4.381306583563202,2.3535148312720193,0.036587506828620324,0.03920043871075888,0.04234271673091789,0.009560415864284293
00-0035208,O.Zaccheaus,2023_03_PHI_TB,2023,3,PHI,TB,58.0,2.0,1.0,3.0,0.02857142857142857,2023-09-25,29.0,66.7,27.23598743650291,26.590665364232613,28.36111799992495,24.467030860584288,0.5002747187973,0.3383715605249073,0.21649580778485694,0.5290508596544593,3.3281635108614864,2.9777790487547646,2.6647523234809753,1.783211372839005,6.267137730003014,5.702853027760957,4.857432659278983,2.1781430067654344,0.036150896271453015,0.03803838771193449,0.04113754745516659,0.008019368676837436
00-0035208,O.Zaccheaus,2023_04_WAS_PHI,2023,4,PHI,WAS,11.0,1.0,0.0,2.0,0.029411764705882353,2023-10-01,11.0,50.0,42.617993718251455,37.06044357615508,33.75000563630223,25.94476900916575,0.75013735939865,0.5589143736832716,0.3589511154603375,0.5551525668591105,2.664081755430743,2.6518526991698432,2.5438882646662524,1.5444951160598028,4.633568865001507,4.801902018507305,4.5197176303191675,2.278629655729224,0.03236116242144079,0.03488273466509918,0.03885279856721422,0.008232185697818218
00-0035208,O.Zaccheaus,2023_06_PHI_NYJ,2023,6,PHI,NYJ,5.0,1.0,0.0,2.0,0.023255813953488372,2023-10-15,5.0,50.0,26.808996859125727,28.373629050770056,29.613640975156365,25.24689867004281,0.375068679699325,0.3726095824555144,0.29368727628573066,0.5405891259353542,1.8320408777153716,2.101235132779896,2.263181307454206,1.5324031356221783,3.3167844325007536,3.86793467900487,4.061587152079318,2.37532584784816,0.03088646356366157,0.03305907801202691,0.03713624695606297,0.0073139293962259724
00-0035208,O.Zaccheaus,2023_07_MIA_PHI,2023,7,PHI,MIA,0.0,0.0,0.0,1.0,0.03333333333333333,2023-10-22,,0.0,15.904498429562864,20.58241936718004,25.138433525127933,24.014467149431102,0.1875343398496625,0.24840638830367628,0.24028958968832506,0.4831050461823295,1.4160204388576858,1.7341567551865973,2.0335119788261684,1.3792652337208766,2.658392216250377,3.245289786003247,3.686753124428533,2.1750092519166166,0.02707113875857497,0.029791323325847403,0.03461253186468577,0.007896703565282118
00-0035208,O.Zaccheaus,2023_08_PHI_WAS,2023,8,PHI,WAS,5.0,1.0,0.0,2.0,0.02857142857142857,2023-10-29,5.0,50.0,7.952249214781432,13.721612911453363,20.567809247831942,22.408474989865372,0.09376716992483125,0.16560425886911753,0.19660057338135686,0.4156129674289897,0.7080102194288429,1.1561045034577317,1.6637825281305012,1.4503825027520953,1.8291961081251884,2.4968598573354983,3.1982525563506177,2.134044335511631,0.03020223604595415,0.030971993328342714,0.03437995031353078,0.006712444085597547
