player_id,player_name,game_id,season,week,team,opponent,passing_yards,pass_tds,completions,attempts,interceptions,game_date,completion_pct,passing_yards_L3,passing_yards_L5,passing_yards_L10,passing_yards_std_L5,pass_tds_L3,pass_tds_L5,pass_tds_L10,pass_tds_std_L5,completions_L3,completions_L5,completions_L10,completions_std_L5,attempts_L3,attempts_L5,attempts_L10,attempts_std_L5,interceptions_L3,interceptions_L5,interceptions_L10,interceptions_std_L5
00-0033357,T.Hill,2022_10_NO_PIT,2022,10,NO,PIT,0.0,0.0,0.0,1.0,0.0,2022-11-13,0.0,19.31324326992035,34.19005513164738,58.747922116740625,58.87473647654652,0.05666351318359375,0.15803632935892564,0.2890926963015641,0.43602462247806695,1.499222457408905,2.5893982624519127,4.596254729506927,4.420297698934673,1.8295552730560303,3.751933038590981,7.23567924501756,7.996029201741808,0.0040378570556640625,0.03798520148306702,0.1480963888428085,0.4192128128147809
00-0033357,T.Hill,2022_11_LA_NO,2022,11,NO,LA,14.0,0.0,1.0,3.0,0.0,2022-11-20,33.3,9.656621634960175,22.79337008776492,48.06648173187869,51.337453524770055,0.028331756591796875,0.10535755290595045,0.23653038788309788,0.3656263316857232,0.7496112287044525,1.7262655083012755,3.760572051414758,3.858564049022459,1.4147776365280151,2.834622025727321,6.101919382287094,6.687897326684892,0.0020189285278320312,0.025323467655378015,0.12116977268957059,0.3428708019285731
00-0033357,T.Hill,2022_12_NO_SF,2022,12,NO,SF,0.0,0.0,0.0,1.0,0.0,2022-11-27,0.0,11.828310817480087,19.862246725176615,41.8725759624462,42.17228313919957,0.014165878295898438,0.07023836860396697,0.1935248628134437,0.3036529855568064,0.8748056143522263,1.4841770055341836,3.258649860248438,3.173672128569108,2.2073888182640076,2.8897480171515477,5.537934040053077,5.461340885063854,0.0010094642639160156,0.016882311770252012,0.09913890492783048,0.2802708046222893
00-0033357,T.Hill,2022_13_NO_TB,2022,13,NO,TB,21.0,0.0,1.0,1.0,0.0,2022-12-05,100.0,5.914155408740044,13.241497816784412,34.259380332910524,35.98962952425733,0.007082939147949219,0.04682557906931132,0.15833852412009028,0.25068004943781896,0.43740280717611313,0.9894513370227892,2.6661680674759944,2.7067841131258215,1.6036944091320038,2.2598320114343653,4.71285512367979,4.569042379992489,0.0005047321319580078,0.011254874513501342,0.08111364948640674,0.2290130696139979
00-0033357,T.Hill,2022_15_ATL_NO,2022,15,NO,ATL,80.0,1.0,2.0,2.0,0.0,2022-12-18,100.0,13.457077704370022,15.82766521118961,31.84858390874497,29.668551417209354,0.0035414695739746094,0.031217052712874217,0.12954970155280113,0.20616188627998358,0.7187014035880566,0.9929675580151929,2.363228418843995,2.210086966327664,1.301847204566002,1.8398880076229103,4.03779055573801,3.7892366769073718,0.0002523660659790039,0.007503249675667562,0.06636571321615096,0.1870824526395978
00-0033357,T.Hill,2022_17_NO_PHI,2022,17,NO,PHI,24.0,0.0,2.0,2.0,0.0,2023-01-01,100.0,46.72853885218501,37.2184434741264,40.6033868344277,41.602028583041076,0.5017707347869873,0.3541447018085828,0.2878133921795646,0.5376251624440608,1.3593507017940283,1.3286450386767954,2.2971868881450868,1.8809628810303693,1.650923602283001,1.8932586717486068,3.6672831819674623,3.095049401515474,0.00012618303298950195,0.005002166450445042,0.054299219904123515,0.15280336361447167
00-0033357,T.Hill,2023_02_NO_CAR,2023,2,NO,CAR,8.0,0.0,1.0,1.0,0.0,2023-09-18,100.0,35.364269426092505,32.81229564941761,37.58458922816811,34.674984278936655,0.25088536739349365,0.23609646787238858,0.23548368451055282,0.4770035017639122,1.6796753508970141,1.5524300257845303,2.2431529084823434,1.5760330604409771,1.8254618011415005,1.9288391144990715,3.3641407852461054,2.5277233732015927,6.309151649475098e-05,0.0033347776336300284,0.044426634467010145,0.12479127540711624
00-0033357,T.Hill,2023_04_TB_NO,2023,4,NO,TB,13.0,0.0,1.0,1.0,0.0,2023-10-01,100.0,21.682134713046253,24.541530432945073,32.20557300486482,31.186272348337102,0.12544268369674683,0.15739764524825908,0.19266846914499774,0.40886671279767794,1.339837675448507,1.3682866838563537,2.017125106940099,1.3193528960513812,1.4127309005707502,1.6192260763327144,2.9342970061104494,2.1211414107499142,3.154575824737549e-05,0.002223185089086686,0.03634906456391739,0.10190680729615517
00-0033357,T.Hill,2023_06_NO_HOU,2023,6,NO,HOU,4.0,0.0,1.0,1.0,0.0,2023-10-15,100.0,17.341067356523126,20.694353621963383,28.71365064034394,26.179972858204728,0.06272134184837341,0.1049317634988394,0.15763783839136178,0.3439907911916171,1.1699188377242535,1.2455244559042358,1.8321932693146263,1.0945948052748133,1.2063654502853751,1.4128173842218097,2.582606641363095,1.7623862497647487,1.5772879123687744e-05,0.0014821233927244575,0.029740143734114228,0.08321480945868462
00-0033357,T.Hill,2023_08_NO_IND,2023,8,NO,IND,44.0,0.0,1.0,2.0,0.0,2023-10-29,50.0,10.670533678261563,15.129569081308924,24.22025961482686,23.115890350495825,0.03136067092418671,0.06995450899922627,0.12897641322929598,0.28626030772769584,1.0849594188621268,1.163682970602824,1.6808854021665125,0.9030523777416865,1.1031827251426876,1.2752115894812066,2.2948599792970774,1.4553379615857798,7.886439561843872e-06,0.0009880822618163051,0.024332844873366184,0.06794909761785353
00-0033357,T.Hill,2023_09_CHI_NO,2023,9,NO,CHI,3.0,1.0,1.0,1.0,0.0,2023-11-05,100.0,27.33526683913078,24.75304605420595,27.8165760484947,24.243718026537007,0.015680335462093353,0.046636339332817515,0.10552615627851489,0.2366206213434865,1.0424797094310634,1.1091219804018828,1.5570880563180556,0.7423687215652995,1.5515913625713438,1.5168077263208044,2.241249073970336,1.2481696418995276,3.943219780921936e-06,0.0006587215078775368,0.019908691260026878,0.05548264990951583
